5,23.62,0.02726547727429257
6,24.73,0.023924344940986896
7,25.96,0.021278049068706506
8,26.81,0.018846458052422795
9,27.31,0.017634487068743123
10,27.02,0.019742698307288854
11,28.32,0.018219765941631154
12,28.37,0.01828270167246934
13,28.76,0.01863161216160063
14,29.65,0.017720819997636608
15,30.64,0.016110499458250323
16,31.89,0.015111556327819305
17,32.66,0.014213464906659829
18,33.38,0.012565745807136484
19,33.6,0.01233773556956948
20,34.35,0.012836870735618466
21,34.48,0.012804276434281383
22,34.83,0.012937697519094783
23,35.35,0.011808284930133668
24,35.82,0.011542970882153612
25,36.22,0.011188144023701774
26,36.58,0.010985875475165306
27,36.92,0.010751059544435716
28,37.41,0.009791876425753509
29,37.82,0.009252476312370857
30,38.72,0.009005617259777748
31,39.1,0.008688133958277312
32,39.26,0.008129596223516144
33,39.8,0.008173852983459177
34,39.97,0.008101637327539454
35,40.06,0.007883146128326555
36,40.25,0.007214815417155175
37,40.5,0.00714808494203782
38,40.79,0.007171678574380833
39,40.89,0.007239384167214123
40,41.14,0.006898144482590027
41,41.59,0.006703782245716665
42,42.2,0.006053052474703488
43,42.27,0.006327434162415216
44,42.53,0.006476281104638333
45,42.68,0.006248058977998013
46,42.92,0.006228043366286899
47,42.98,0.005971795254049333
48,43.28,0.005735125501973417
49,43.38,0.005625544493891833
50,43.45,0.00561937541901292
51,43.66,0.005566508282853645
52,44.5,0.004523915369277042
53,44.34,0.004599873183577252
54,44.16,0.004484190507258557
55,44.23,0.0044474208776400246
56,44.11,0.00423688988370155
57,44.12,0.00426515946049642
58,44.46,0.003980214941987886
59,44.83,0.0033884693509013816
60,44.68,0.0035876773367298997
61,44.77,0.003508661614774648
62,44.96,0.00358102603291267
63,45.22,0.003330555870595416
64,45.26,0.0031225065189474477
65,45.4,0.0030346096450067452
66,45.51,0.0027938954944227634
67,45.73,0.0028380229493262946
68,45.74,0.0027656008729496956
69,45.67,0.002907211646789831
70,46.0,0.0029551533824066357
71,46.25,0.002455368481320038
72,46.25,0.0024389178131145506
73,46.44,0.0022700130953549973
74,46.37,0.002495931032345598
75,46.26,0.0027055874835574954
76,46.41,0.0025301798279224537
77,46.55,0.0021675865038033437
78,46.41,0.002282197331299325
79,46.44,0.0022959260154844273
80,46.51,0.00221452617489856
81,46.91,0.001899838287463926
82,46.96,0.002055427994132888
83,46.75,0.002190619167056801
84,46.79,0.00218915377598851
85,46.65,0.002080337898676999
86,47.17,0.0026203398768895555
87,47.32,0.0030863993052162443
88,47.38,0.003213255395245839
89,47.31,0.003203110239936735
90,47.44,0.0030687973347390068
91,47.51,0.00287958451354398
92,47.43,0.003276569728703524
93,47.61,0.003117133325899185
94,47.72,0.0027266552095189436
95,47.69,0.0028183473428983405
96,47.81,0.0029245184704898
97,47.95,0.0027696151148120167
98,48.11,0.0025976216590815372
99,48.04,0.002709121438236613
100,48.02,0.002860746041335924
101,48.01,0.0028610290620506473
102,48.09,0.0026264375031058176
103,48.21,0.002798302327466935
104,48.12,0.0028291852292511373
105,48.02,0.0029868922811747004
106,48.16,0.0027440015419913266
107,48.11,0.002931840551629644
108,47.96,0.002965116844915824
109,47.92,0.002919735689879042
110,47.84,0.0028900351584484067
111,47.8,0.0028504799027949464
112,47.85,0.0028374163291777386
113,47.84,0.002845922762053921
114,47.78,0.0031043375559770357
115,47.78,0.0033147791895526287
116,47.68,0.0032989072436263086
117,47.6,0.003292604068761591
118,47.61,0.0031810977510433763
119,47.36,0.00307392864057883
120,47.62,0.0030142169761546932
121,47.64,0.002692027771694933
122,47.49,0.0027570825121492463
123,47.41,0.002845576812622454
124,47.52,0.002811292233272791
125,47.37,0.0030810273009976427
126,47.21,0.003151097476027448
127,46.94,0.003454839650258995
128,46.86,0.0034819913308956002
129,46.77,0.003486283996664621
130,46.76,0.0033451802983027233
131,46.82,0.003224343768008293
132,46.71,0.0031293926958781138
133,46.74,0.002761723822030298
134,46.83,0.002786571511155463
135,46.65,0.002375324302824715
136,46.59,0.0025596671229394905
137,46.39,0.0025999061934141843
138,46.31,0.002626191454993565
139,46.15,0.0026605263614655613
140,45.91,0.002516255858651641
141,45.86,0.0024276384350531656
142,45.96,0.0025653328869674236
143,46.22,0.00225485147515136
144,46.13,0.0022934895090933978
145,46.17,0.002150934566736182
146,45.91,0.002103903791661248
147,45.86,0.002121428686348773
148,45.78,0.0020937230507176137
149,45.68,0.0020972495157698654
150,45.5,0.002230921602152447
151,45.39,0.0023125498565439244
152,45.32,0.002408356886030308
153,45.46,0.00237425820001203
154,45.47,0.0023125267932484934
155,45.09,0.0022165724281394076
156,45.0,0.002266307275534496
157,44.91,0.0022880573897215853
158,44.78,0.0022306537192020802
159,44.72,0.002154780945850314
160,44.71,0.0022715487858839313
161,44.68,0.002252675996126317
162,44.69,0.0023731998245921466
163,44.55,0.0024380708512361173
164,44.48,0.002453194547773556
165,44.51,0.002741284947332072
166,44.38,0.002692685075614718
167,44.58,0.0025683764890388717
168,44.43,0.002529090701441995
169,44.42,0.0025152847829565577
170,44.39,0.002989737824224559
171,44.36,0.002942639444369548
172,44.58,0.002939678822608465
173,44.51,0.002943693579630308
174,44.42,0.002958049212951174
175,44.46,0.002757342548823847
176,44.3,0.002745297485205212
177,44.2,0.002739053751823566
178,44.16,0.002731503970175909
179,44.27,0.0026404075197121817
180,44.22,0.002638898934499527
181,44.18,0.0026515784765084476
182,44.18,0.002635985667786623
183,44.22,0.0026958298470903513
184,44.38,0.0028000133307432696
185,44.27,0.002767849821647812
186,44.2,0.0027543919528595752
